id,track_name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num
284666222,3688,49250304,9.99,1117,4,4.5,5.0,4,8,37,5,1
284862767,2031,55153664,4.99,6340,668,4.5,4.5,4,1,38,5,2
285946052,6181,70707916,1.99,2929,966,4.5,4.5,4,5,43,0,2
286070473,3191,71203840,5.99,8,0,4.5,0.0,4,12,37,5,3
286799607,980,11423008,3.99,3241,297,4.0,4.0,4,7,43,2,10
286906691,2898,188017664,0.0,5795,12,3.5,4.0,4,13,37,5,11
288120394,5500,4263936,4.99,782,7,4.0,3.5,4,7,43,1,1
288419283,4164,172772352,9.99,3449,23,4.0,4.5,4,3,37,5,1
289446241,1576,2386944,0.99,137,0,3.0,0.0,4,14,37,1,1
290986013,1274,30016512,4.99,4684,10,4.0,4.0,4,8,37,4,9
291430598,2489,29518848,2.99,2104,0,4.5,0.0,17,3,37,0,1
292628469,2689,45229056,2.99,3610,7,4.5,5.0,4,15,37,5,1
292738169,1266,127470592,0.0,4677,12,3.0,4.0,12,7,37,5,21
293118835,6193,44241920,3.99,30,0,3.5,0.0,4,16,37,0,2
293573778,359,8044544,4.99,32,0,3.0,0.0,4,16,38,5,7
294536447,1861,32164864,1.99,2576,4,4.0,5.0,4,1,38,5,1
294631159,5871,69079040,1.99,1572,34,4.0,4.5,4,3,37,0,13
294934058,2450,82037760,2.99,3292,2,3.0,5.0,4,12,37,2,2
295759189,530,13156352,0.99,812,14,3.0,4.0,4,18,38,0,7
295775656,20,30367744,2.99,1583,2,3.5,4.5,12,18,37,5,1
297244048,5672,31505408,4.99,2027,2,4.0,5.0,4,14,37,5,33
297332787,6144,25997312,3.99,768,4,4.0,4.0,4,17,37,3,3
298127110,4041,46922752,4.99,410,7,3.0,2.5,4,8,37,5,1
298206806,6183,63283200,12.99,1390,143,4.5,5.0,4,7,37,5,33
298596830,3486,53426176,0.0,38,2,3.5,5.0,4,7,37,5,4
299029654,6694,210088960,21.99,64,0,4.5,0.0,4,5,37,5,2
299853944,6833,115143680,0.0,2229,4,3.5,1.0,17,20,37,0,1
300265786,4330,54088704,0.99,5531,37,3.5,2.5,4,8,40,3,13
300590611,3795,50155520,1.99,3393,77,4.0,4.0,4,17,43,5,1
303058767,3006,41691136,1.99,4913,1,4.0,4.0,9,1,37,3,15
303191318,6648,122886144,0.0,1744,0,3.5,0.0,4,6,37,0,1
304731501,5195,22185984,2.99,4781,1,4.5,5.0,4,7,37,5,10
304770340,4598,66160640,3.99,94,4,4.5,4.5,4,1,37,0,1
305557780,6195,27069440,1.99,2302,3,3.5,5.0,4,15,37,5,1
306169895,5513,168192000,2.99,2562,10,4.0,4.5,4,1,37,5,4
306257910,2426,17485824,4.99,3042,6,3.5,4.0,4,6,37,5,11
306375551,5941,5234688,0.99,338,12,2.5,2.0,4,3,43,0,1
306628397,3869,47774720,1.99,878,48,4.0,4.5,17,1,38,5,1
306937053,3206,22259712,0.99,1140,20,3.5,3.5,4,1,37,4,1
307219387,665,90828800,4.99,2913,357,4.0,5.0,4,13,43,5,1
307741537,2780,17145856,1.99,2021,147,4.5,4.5,4,8,37,4,12
307764057,6241,25808896,0.0,182,0,3.0,0.0,17,14,37,5,3
308111628,6154,19451904,1.99,2441,4,4.0,5.0,17,8,38,4,12
308339980,6182,118683648,0.99,1372,25,4.0,4.0,12,1,37,2,1
308368164,4054,723764224,249.99,773,10,4.0,3.5,4,17,37,5,3
308834491,25,109616128,0.0,112,0,3.5,0.0,12,20,37,5,17
309187846,4376,122153984,0.0,46,0,3.0,0.0,4,14,37,5,1
310951782,36,270729216,4.99,6093,3,4.0,5.0,4,1,37,5,7
311466554,3960,39827456,4.99,5452,39,4.5,4.5,9,1,38,5,1
311762416,6249,40717312,0.0,64,9,4.5,5.0,4,7,37,5,14
311785642,353,141136896,0.0,220,2,4.5,5.0,4,2,37,5,13
312220102,3195,52294656,9.99,1296,4,4.0,5.0,4,2,37,4,13
312266675,3724,16332800,2.99,1293,31,4.0,5.0,4,9,37,5,11
314506629,4695,22159360,2.99,533,27,4.0,4.0,4,1,37,3,9
314819528,619,8900608,1.99,141,15,3.0,3.0,4,3,40,0,1
316391924,4625,91697152,0.0,118,0,3.0,0.0,12,20,37,5,1
317809458,2939,8302592,3.99,2785,90,4.0,4.0,4,9,37,5,26
320279293,3445,144412672,74.99,927,3,3.5,2.5,4,16,37,2,21
320596872,4814,119648256,0.99,30,0,3.0,0.0,4,6,37,0,3
320599923,4813,119574528,0.0,77,1,3.0,4.0,4,6,37,0,3
320636131,1694,12818432,0.99,4016,1,4.0,5.0,12,15,37,5,1
320650307,2329,18165760,1.99,299,28,4.0,4.5,4,19,38,0,1
321369231,5788,253834240,1.99,5758,9,4.0,3.0,12,1,40,0,1
321756558,3912,69083136,0.0,5565,140,4.5,4.5,9,1,37,5,17
322523436,4249,81374398,4.99,6046,446,4.0,4.0,12,1,47,0,1
324266640,1780,35998720,0.99,292,1,3.0,5.0,17,11,37,1,1
324887734,3134,37001216,0.0,22,0,3.5,0.0,4,19,37,0,30
325658560,380,100779008,0.0,115,70,4.0,5.0,17,20,37,4,1
325954996,4831,126312448,1.99,6780,68,4.0,4.5,9,1,38,0,5
325962257,3366,79882240,7.99,1701,35,4.0,4.5,4,2,37,5,21
326082487,1975,6418432,1.99,6,0,3.5,0.0,4,13,37,0,8
326161564,4375,74093568,0.0,19,0,3.0,0.0,4,8,37,5,1
326574411,402,12937216,4.99,3483,79,4.5,5.0,4,22,37,0,14
326876192,1620,53388288,0.0,2838,26,3.0,2.5,4,15,37,5,12
327193945,2490,24574976,2.99,3960,0,4.5,0.0,4,3,37,0,1
328011357,5800,56397824,0.99,626,44,4.0,5.0,4,14,38,5,2
329127297,2088,53097472,19.99,2429,8,4.5,3.5,4,16,37,5,16
329174056,6172,3375104,3.99,0,0,0.0,0.0,4,6,37,5,3
329703516,224,13647872,4.99,262,43,4.0,4.0,12,1,40,5,1
331004675,5358,15329280,0.99,40,0,3.5,0.0,4,19,37,4,7
331177703,2879,31845376,1.99,472,0,4.0,0.0,4,1,37,5,1
331259725,6701,54648832,0.0,2070,0,2.5,0.0,4,11,37,0,1
333180061,818,27934720,2.99,4540,140,4.0,4.5,9,1,43,5,15
333206289,208,208309248,0.0,1926,2,3.0,3.0,4,18,38,5,3
333263435,1202,20298752,4.99,1340,288,4.5,5.0,4,18,38,0,1
334235181,5527,110198784,0.0,248,0,4.0,0.0,4,9,37,4,1
334264405,6178,9946112,1.99,381,6,3.0,2.0,12,14,38,0,1
335047649,4466,96815104,0.99,3166,34,4.0,4.5,4,12,37,5,5
335545504,2747,364490752,9.99,882,85,5.0,5.0,12,1,43,5,1
335709058,4972,44135424,3.99,1729,599,4.0,4.5,17,18,37,5,3
335862325,612,98942976,0.99,861,70,2.0,2.5,4,14,40,4,1
335989871,2761,94496768,0.0,4186,6,3.5,4.5,4,4,37,0,1
336141475,6573,204959744,0.0,4885,0,3.5,0.0,12,14,38,0,2
336347946,1187,32796672,4.99,3970,509,4.0,4.0,17,1,40,3,5
336477530,3919,52632576,3.99,1438,171,4.0,4.0,4,16,37,3,10
336683524,6161,47323136,0.99,1842,23,3.5,2.5,4,2,38,1,1
336689375,5175,59846656,1.99,2548,5,4.0,4.0,4,17,37,5,1
336834650,3287,27807744,0.99,319,12,3.0,5.0,12,1,38,5,5
337056601,6240,49470464,0.0,273,0,3.0,0.0,12,20,37,5,1
337462979,1862,63316992,4.99,1101,8,4.0,4.0,4,1,38,5,1
337571576,975,15313920,0.99,1193,1,4.0,2.0,17,1,40,5,1
337710261,1474,69816320,0.0,35,0,2.5,0.0,17,11,37,3,1
337866370,2637,32848910,1.99,4088,436,4.0,4.5,4,1,47,4,1
338761996,190,24747008,0.0,1150,0,2.5,0.0,4,12,37,5,19
339462921,874,73332736,0.99,649,11,4.0,4.0,4,15,37,5,1
340368403,6400,76644352,0.0,115,0,3.5,0.0,4,19,37,5,1
340779800,5238,26137600,1.99,2722,1,4.5,5.0,4,4,37,0,1
341329033,550,112024576,0.0,397,0,4.5,0.0,4,9,37,0,16
341691394,4229,35864576,9.99,196,3,4.0,5.0,4,2,38,5,2
342602105,4002,69513216,2.99,282,1,4.0,5.0,4,13,38,4,1
343555245,1173,84791296,0.0,512,6,3.5,5.0,4,9,38,0,2
343638336,5738,27997184,2.99,315,0,3.5,0.0,4,18,37,0,31
343889987,5777,131463168,0.0,268,0,3.5,0.0,4,9,37,5,6
344065205,5257,5415000,1.99,438,295,4.5,4.5,4,1,45,0,1
344176018,2534,126867456,0.0,187,0,3.5,0.0,4,16,37,5,3
346997126,5103,97879040,0.0,81,0,3.0,0.0,4,14,37,5,1
347393479,4291,10231808,2.99,1093,106,4.0,4.5,9,9,38,0,1
347400507,3962,132480000,2.99,4475,95,4.5,4.5,4,13,37,5,2
347418999,4586,100048896,1.99,2417,1366,4.5,4.5,4,13,38,2,1
347803339,803,174839808,0.99,2923,300,4.5,4.5,4,12,37,0,7
348543978,5410,11369472,0.99,70,1,2.0,1.0,4,15,37,4,5
348684697,6142,155857920,0.0,162,32,4.0,5.0,17,20,37,5,2
349079731,1189,38718464,0.99,5,0,4.0,0.0,4,18,40,0,2
349442137,240,96635904,0.0,269,0,3.0,0.0,12,10,37,0,1
350480010,6133,8039424,3.99,0,0,0.0,0.0,9,21,37,5,1
351091731,6682,244516864,0.0,844,1,4.0,1.0,17,18,37,5,2
351184863,218,123450368,0.0,101,1,4.0,5.0,12,14,37,5,1
351939099,1527,84469760,2.99,653,8,4.5,4.5,12,1,37,1,31
351986992,4902,100368384,3.99,1118,29,4.5,5.0,4,17,37,5,29
352000376,4538,7344128,1.99,348,33,4.0,4.0,4,2,40,0,1
352041837,4871,25097281,1.99,207,50,3.5,3.0,9,8,40,0,34
352199775,5846,43439104,0.0,5000,23,4.5,4.5,12,13,37,5,10
352670055,1691,76394496,4.99,6403,491,4.5,4.5,4,1,43,5,1
353372460,2862,48819200,4.99,9,1,5.0,5.0,12,17,38,5,5
353573707,1007,30977024,0.99,107,0,2.5,0.0,4,14,37,5,1
353603279,3767,8073209,1.99,72,72,2.0,2.0,4,18,47,0,1
353642901,4859,15676416,2.99,2044,10,3.5,3.0,9,1,37,5,1
354051766,1188,48700821,0.99,1455,1450,3.0,3.0,12,1,47,0,1
354850853,1444,9906176,0.99,249,5,4.5,4.5,4,15,37,0,1
354972939,1701,114843648,7.99,6091,75,4.0,3.5,9,1,38,3,8
354974729,1703,199450624,7.99,2754,55,4.0,2.5,9,1,38,5,6
355709084,2653,147066880,7.99,0,0,0.0,0.0,4,9,40,5,1
355940964,5173,90241024,1.99,762,5,4.0,5.0,4,17,37,5,1
356618664,5174,174268416,1.99,160,2,4.0,3.0,4,17,37,5,1
356968629,6514,187040768,0.0,9,0,3.0,0.0,17,4,37,0,1
357404131,4677,4466688,1.99,2305,100,4.0,5.0,4,15,37,5,4
357421934,3788,35478528,4.99,137,21,4.0,5.0,4,9,37,3,10
357577420,6204,21771264,1.99,1995,148,4.5,4.5,12,15,38,5,14
358055270,1508,40586240,0.99,343,15,4.0,4.5,4,14,38,0,30
358207332,1468,220397568,1.99,1824,113,4.0,4.0,4,14,24,5,22
361231506,4335,151954432,1.99,3531,177,4.0,4.5,4,1,38,5,1
362179828,5021,138047488,3.99,1080,5,3.5,2.5,4,17,37,5,1
363201632,276,32051200,3.99,4497,448,4.0,4.0,12,14,24,5,1
363317633,2241,32604160,8.99,1809,52,4.5,3.5,4,2,24,5,1
363360636,4542,22948864,4.99,624,20,3.5,3.5,4,16,37,1,1
363448251,3860,35422208,2.99,3761,596,4.5,4.5,4,15,40,5,1
363451838,2487,32083968,3.99,353,8,4.0,3.5,12,3,24,5,1
363486802,4895,150221824,4.99,6503,60,4.5,5.0,4,17,24,5,12
363486833,4809,30270464,0.99,71,3,3.0,4.5,4,1,37,2,4
363738376,6141,35717120,9.99,3909,36,4.5,5.0,4,7,24,5,14
363992049,1046,31955968,2.99,308,0,4.5,0.0,12,8,40,5,7
364159440,799,35602607,4.99,5853,3860,3.5,4.0,17,1,26,4,1
364165557,4681,234123264,1.99,1506,198,4.0,4.5,9,1,26,5,6
364183992,4133,133874688,0.0,1649,1,3.5,5.0,4,10,37,0,3
364204209,1818,219693056,3.99,2147,23,4.0,5.0,9,1,24,5,1
364267763,1364,10907191,1.99,856,38,2.5,3.5,12,14,26,3,1
364733950,3496,66138112,1.99,4255,209,4.0,2.0,4,5,38,5,1
364738545,1827,68073472,5.99,3230,5,4.5,4.0,4,8,37,5,7
364762290,275,33857536,4.99,308,8,4.0,4.5,4,17,24,5,1
364899325,187,22763520,0.99,2602,71,3.0,4.5,9,1,37,4,1
364904019,5355,73224192,1.99,273,8,3.5,4.5,4,5,26,5,1
365235835,5596,16292864,0.0,189,0,2.5,0.0,12,14,37,1,9
365724094,4608,24851456,0.99,829,16,4.5,4.5,4,16,24,0,7
366195670,5305,58463232,8.99,663,5,5.0,4.0,4,15,37,5,1
367706767,2931,37161984,4.99,286,25,2.5,5.0,4,9,24,5,1
368948250,5783,101923840,0.0,168,0,4.0,0.0,4,2,37,5,2
369111608,6153,40479744,6.99,114,0,4.0,0.0,17,21,24,5,3
369266386,2491,10612736,2.99,2798,357,4.5,4.5,4,3,24,5,1
369692259,67,94592000,0.0,62,0,3.5,0.0,4,14,37,5,1
369820957,343,33213440,9.99,1756,53,4.0,5.0,4,12,37,4,5
369838631,673,37140480,3.99,511,57,4.5,4.5,4,13,37,5,1
369849199,3405,144180224,0.99,2609,9,3.5,4.5,17,1,40,5,1
369970819,1761,7689537,0.0,354,215,1.5,1.0,4,10,43,0,1
370139302,4099,119812096,0.0,1750,19,3.5,5.0,17,8,38,0,1
370144476,3123,25137152,1.99,1121,209,4.5,4.5,9,1,43,5,1
370406465,4366,65074176,0.0,339,7,4.5,4.5,4,11,38,0,1
370899391,838,19054592,1.99,162,17,4.5,4.5,4,2,38,3,3
370901726,3406,83575808,0.0,8,1,3.0,1.0,4,8,37,3,1
371338715,3119,14602240,2.99,4386,444,4.5,4.5,4,17,43,5,1
372283316,6280,61595648,4.99,5397,476,5.0,5.0,4,1,40,5,7
373203236,2129,35975168,1.99,1957,958,4.5,4.5,4,1,40,5,1
373236724,3581,127020032,4.99,2944,40,4.0,4.5,17,14,24,5,29
373311252,5501,27962368,1.99,588,54,4.0,4.0,4,15,37,0,14
373454750,7144,83899392,0.99,1267,0,4.5,0.0,4,6,38,0,3
373493387,283,19371008,24.99,753,12,4.0,4.5,4,17,37,5,1
373515261,5872,59475968,2.99,725,26,4.0,4.5,4,3,24,5,13
373563219,4203,80203776,3.99,45,12,4.5,4.5,12,17,38,5,1
373849969,1103,75254654,2.99,3064,1428,3.5,3.5,9,1,47,0,1
374151636,4000,4893696,4.99,336,2,4.0,3.0,4,2,37,5,1
374211477,3566,109620224,9.99,6257,15,4.0,4.0,4,2,37,5,11
374308914,1027,18752512,1.99,2445,41,4.5,5.0,4,15,24,5,1
376183339,5078,84056064,0.0,5782,149,3.5,3.5,12,17,37,5,22
376197239,3440,124090368,0.0,24,2,3.5,5.0,4,3,37,4,3
376202925,3042,137866240,0.0,17,0,3.5,0.0,4,6,37,5,1
376436174,4374,60380160,1.99,240,2,3.0,4.5,4,11,37,5,1
376561911,6324,61272064,3.99,19,0,4.5,0.0,4,17,24,5,2
377321278,6782,41207059,0.0,0,0,0.0,0.0,4,16,39,5,1
377677727,3144,7876608,0.0,1255,432,4.5,4.5,12,18,38,5,1
377704407,784,99558400,0.99,5803,10,4.0,4.0,4,1,37,5,1
377831429,5271,16857290,1.99,227,225,4.0,4.0,9,1,26,5,1
377908737,618,111196160,9.99,342,2,3.5,4.0,4,16,37,0,5
378326916,1767,79312792,6.99,1156,951,3.5,3.5,4,1,26,5,1
378781805,350,44349440,2.99,5,0,3.0,0.0,4,14,37,4,3
378782714,1481,1178477568,0.99,3432,0,3.0,0.0,4,1,38,5,10
379256460,6283,24444928,3.99,0,0,0.0,0.0,4,17,37,0,1
379395415,6822,144488448,0.0,312,0,3.5,0.0,17,9,37,5,1
380641055,1829,28118016,4.99,2237,41,4.0,3.5,17,8,24,5,2
380834987,303,15759360,0.99,108,74,4.0,4.5,4,8,40,3,1
380932800,6096,59411456,0.0,210,4,3.5,4.5,4,18,37,5,1
380974668,5729,138755072,0.0,169,16,4.0,4.5,4,4,37,5,5
381477230,6412,191410176,4.99,6,0,4.0,0.0,4,1,38,5,1
381722077,889,81773568,0.0,1111,0,1.5,0.0,4,18,37,4,12
382002079,3635,113814528,0.0,3194,18,4.5,4.5,12,11,37,5,13
382013715,5022,27815936,1.99,1399,24,2.5,2.5,4,12,43,0,7
382045106,6391,44402688,3.99,10,0,4.5,0.0,17,13,37,0,1
382201985,6807,226406400,0.0,1990,0,4.5,0.0,17,8,38,0,1
382596778,6131,63022080,0.0,74,3,4.5,5.0,4,4,37,4,1
383718755,1259,3462144,0.99,486,25,4.5,4.0,4,14,37,5,9
384282298,5323,51794944,0.99,1993,36,4.0,4.0,4,1,40,5,7
385145330,3963,72586240,0.99,2377,5,4.5,5.0,4,15,37,5,1
385285922,6553,184689664,0.0,1590,6,4.5,5.0,17,14,38,0,2
385533456,5272,19534848,0.99,2070,16,4.0,4.5,4,1,37,5,1
385724144,6493,65892352,0.0,9,0,4.0,0.0,4,18,37,0,1
385919493,355,89219072,0.0,194,0,4.0,0.0,17,18,37,0,2
385957032,3577,83138560,0.0,200,0,3.5,0.0,4,12,37,0,1
386239683,4208,77139968,0.99,9,7,4.0,4.5,4,1,43,5,5
386241770,603,28566528,0.99,2113,20,3.5,2.5,4,1,40,5,1
386505750,2978,7990272,0.0,794,8,4.0,3.5,12,20,37,5,1
387109554,4101,32918528,0.0,308,0,3.5,0.0,17,8,37,0,1
387310377,2022,4034560,0.0,5,1,2.0,1.0,4,17,38,0,2
387682726,6900,309673984,0.0,3801,6,4.0,4.0,4,4,37,1,1
387893495,5759,123541504,0.0,209,1,3.5,5.0,4,1,37,5,1
388459613,843,209295360,4.99,21,0,1.5,0.0,4,13,37,5,1
388462078,37,270729216,4.99,1588,6,3.5,4.5,4,1,37,5,7
388497605,2207,17235968,0.0,1652,202,3.0,2.5,4,8,38,1,32
388624839,805,98450432,0.99,5482,25,4.5,4.5,4,2,37,0,14
388633565,3948,685733888,13.99,611,186,4.5,4.5,12,22,37,5,1
388932995,7101,106115072,0.0,317,0,4.0,0.0,17,18,38,0,1
389359495,636,106445824,0.0,2064,2,2.5,4.0,4,17,37,5,32
389481236,4100,72941568,0.0,746,1,4.5,5.0,4,8,40,0,1
389543438,1285,30711808,0.99,0,0,0.0,0.0,12,14,40,5,1
389784247,5726,40472576,4.99,76,2,4.0,1.0,4,17,37,5,5
390017969,1509,32130048,4.99,2554,93,4.5,3.5,4,2,37,5,17
390109631,5610,35359744,0.99,1058,3,3.5,3.5,4,1,37,3,1
390523040,3981,3700705,0.99,1428,1417,3.5,3.5,4,1,47,0,1
390577714,4993,92392448,0.0,3134,160,2.5,3.0,4,14,24,4,1
391071343,6702,64325632,0.0,596,0,2.5,0.0,4,14,24,5,3
391297152,3517,511094784,4.99,4378,251,4.5,4.5,9,1,43,5,1
391304000,3100,25960448,4.99,280,12,4.0,4.0,4,16,37,0,6
391432693,310,58826752,4.99,1045,2,4.0,2.5,4,14,24,5,7
391767653,4651,25309184,0.0,1110,31,4.5,3.5,17,8,38,0,31
391947489,6191,24419328,0.0,0,0,0.0,0.0,4,22,38,0,3
391965015,6542,209245184,0.0,258,0,2.0,0.0,17,6,37,0,1
392186427,4364,116247552,0.0,3818,69,2.5,1.5,4,11,37,1,1
392198579,5280,36942848,2.99,120,12,4.5,4.5,4,21,37,4,1
392252535,394,56954817,4.99,206,128,3.0,3.5,4,1,47,5,1
392408028,3762,10432512,4.99,1755,83,4.5,4.5,17,19,24,5,16
392538848,5486,29494272,1.99,1037,95,4.5,4.5,4,15,37,5,13
392788790,4786,124710912,2.99,4755,132,4.0,3.5,9,1,38,5,1
392790924,950,46872576,0.0,825,28,3.5,4.0,4,12,40,1,1
392899425,6810,154910720,0.0,306,1,3.5,1.0,12,6,37,0,2
393670998,6877,152671232,2.99,206,2,4.0,3.5,17,5,37,5,3
393765873,6929,235160576,0.0,786,0,3.5,0.0,17,14,38,0,2
393989284,3125,26029056,1.99,1207,2,4.5,4.5,4,17,37,5,1
394057299,471,275481600,2.99,6879,54,4.5,4.5,9,1,38,5,1
394075284,6049,145140736,0.0,5683,7,4.0,4.5,12,14,24,5,1
394342281,655,3174400,0.99,0,0,0.0,0.0,4,10,43,0,2
394732447,3503,1269152768,4.99,5059,20,4.0,3.5,4,1,37,5,8
395096736,6635,131723264,0.0,291,0,4.0,0.0,17,9,37,5,1
395148744,3473,8069120,1.99,31,15,3.0,3.0,4,3,43,0,1
395680819,130,39790592,2.99,853,11,4.0,5.0,17,14,40,0,11
395893124,6664,68668416,0.0,990,4,3.0,2.0,12,14,24,4,1
395898626,6665,88601600,0.0,676,0,3.0,0.0,12,14,37,0,1
396082453,5234,71177216,2.99,1556,25,4.5,5.0,4,8,38,5,11
396224808,2041,35518464,3.99,22,1,4.5,5.0,4,17,37,5,2
396669943,1258,29303808,0.99,6527,15,4.0,4.0,12,1,37,5,1
396885309,3034,92997632,0.0,3692,27,3.5,2.0,12,20,37,5,1
398166286,6615,3833856,0.0,0,0,0.0,0.0,17,10,43,0,1
398453262,6811,160764928,0.0,122,0,2.5,0.0,17,6,37,0,1
398596699,6234,85515264,0.0,1083,36,2.0,2.5,17,18,37,0,4
398687544,4088,1319796736,2.99,1575,104,3.5,4.0,12,1,38,5,1
398860966,3300,165394432,1.99,24,7,3.5,4.0,4,1,37,5,8
398954883,6059,56609792,0.0,53,0,4.0,0.0,4,3,37,5,2
398975927,4954,195406848,2.99,739,145,3.5,4.0,4,1,40,5,1
399363156,7040,114878464,0.0,718,4,4.0,2.5,12,20,37,0,1
399608199,6546,251711488,0.0,192,2,1.5,3.0,4,6,38,0,1
399804936,2860,51665920,4.99,7,0,5.0,0.0,12,17,38,5,5
400213892,4236,34992128,3.99,1114,110,4.5,4.0,4,1,45,5,1
400666114,2273,34405376,6.99,1218,11,4.0,4.5,4,7,38,5,12
400971700,1335,7497728,0.99,528,1,4.0,2.0,4,8,37,0,1
401301276,5995,119131136,4.99,4675,15,4.5,5.0,4,1,37,5,1
401643317,5618,34397184,5.99,3849,164,4.0,4.5,4,2,24,5,2
401644893,5108,83928064,0.0,233,56,4.0,5.0,12,20,37,5,1
401746066,6158,9784320,0.0,1798,8,4.5,4.5,4,9,37,5,1
401818935,2126,43338752,7.99,916,39,4.5,4.5,4,12,37,5,10
402012828,6185,95949824,0.99,2956,94,4.5,4.0,17,8,37,0,32
402422247,6167,30382080,2.99,5163,86,4.5,4.5,4,5,38,0,11
402614251,121,17178624,0.99,49,2,4.5,4.5,4,14,38,0,2
403037266,4116,70262784,0.0,6081,15,4.5,4.5,4,3,37,5,1
403090531,1523,11911065,0.99,4401,2927,5.0,5.0,9,1,47,0,1
403684733,428,157370368,2.99,2231,3,4.5,5.0,17,10,37,4,30
404299862,6199,67922944,3.99,4716,718,4.5,4.5,12,13,38,5,1
404405151,3955,118435840,1.99,6278,98,3.5,3.5,9,1,43,5,1
404529222,6481,43611136,0.0,0,0,0.0,0.0,4,4,37,0,2
404990064,4632,93429760,1.99,5079,241,4.5,4.5,4,17,37,5,1
405338085,1005,132141056,0.0,2416,45,4.5,4.5,4,7,37,5,12
405548206,2947,38540288,0.0,36,0,4.0,0.0,17,10,37,0,4
405891908,2418,12783616,0.99,208,13,4.0,4.0,17,14,38,4,1
406541444,79,22227968,1.99,3040,14,4.5,4.0,4,15,37,0,4
406732590,3763,10426368,4.99,835,84,4.5,4.5,17,19,37,0,16
407262212,539,4278742,1.99,4262,668,4.5,4.0,4,6,43,0,6
407375789,6233,21371904,1.99,219,1,4.0,5.0,4,8,37,5,1
407707744,5221,655987075,4.99,1419,216,4.0,3.5,12,1,43,5,1
407838198,4876,188030976,2.99,3303,37,4.5,4.5,4,17,40,5,1
407925512,7044,123563008,0.0,2058,4,4.0,4.0,17,14,24,5,3
407949800,4497,192136192,7.99,990,50,4.0,3.5,9,1,37,0,6
407976815,131,39835648,2.99,1986,14,4.0,4.5,17,14,24,5,11
408854559,2447,183409664,4.99,554,1,4.5,1.0,4,1,38,5,6
409157308,284,104406016,4.99,53,5,2.0,1.0,4,19,37,5,1
409299054,4501,10469376,0.99,6,1,1.0,1.0,4,15,39,0,2
409362880,2823,23792640,0.0,8,0,3.0,0.0,4,6,37,5,1
409395695,3380,60144640,0.0,467,1,4.0,5.0,4,13,37,0,1
409563112,6930,154600448,0.0,2394,0,4.0,0.0,17,14,24,5,2
409605521,4127,33914880,0.99,287,18,4.5,4.5,12,13,37,0,3
409869453,2948,13852672,2.99,868,8,4.5,4.5,12,16,37,0,21
409890132,4660,60013568,0.99,4094,15,4.5,3.5,4,1,24,5,1
410031728,5673,82395136,2.99,3152,41,4.5,4.5,4,14,37,5,34
410089731,2986,57810944,2.99,2950,1671,4.5,4.5,4,13,37,5,12
410148139,3479,14232576,3.99,3245,53,4.0,4.0,4,3,37,0,1
410315894,3792,21079040,0.0,981,4,2.5,2.0,4,17,24,5,8
410319945,4114,27227934,0.99,735,288,4.0,4.5,4,1,43,4,1
411608323,7054,813500416,6.99,0,0,0.0,0.0,4,5,37,5,1
411711646,1823,13778944,2.99,331,1,4.5,1.0,4,5,37,4,3
411766326,4478,120382464,0.0,1777,9,3.0,4.0,4,17,37,5,4
411843682,6156,29369344,0.99,554,1,4.5,4.0,4,15,37,0,31
412223222,2467,233934848,0.0,2622,3,3.5,2.5,4,11,37,3,1
412395632,6554,136668160,0.0,2340,1,4.0,1.0,17,14,24,5,2
412403556,5080,44099584,0.0,823,136,4.5,5.0,12,14,37,1,3
412792865,4630,25606144,1.99,261,1,4.0,5.0,4,11,37,0,1
413246702,5724,8161280,1.99,0,0,0.0,0.0,4,20,38,5,1
413487517,6459,125665280,0.0,0,0,0.0,0.0,4,16,37,5,1
413511993,5867,22879232,4.99,1359,26,3.0,3.0,4,3,38,5,1
413515229,2423,210538496,6.99,6001,72,4.5,4.5,4,2,37,5,16
413618155,6498,61166592,0.0,10,0,3.0,0.0,4,19,38,0,1
413936865,4633,87593984,0.0,4188,602,4.5,4.5,4,17,37,5,1
413993350,6817,156446720,0.0,89,0,4.0,0.0,4,18,37,3,3
414002091,5976,5800960,1.99,513,10,4.0,3.5,4,15,38,5,1
414113282,2512,10110976,0.0,1329,47,3.0,3.0,17,6,37,4,2
414245413,6806,242618368,0.0,361,4,3.5,1.5,17,4,38,0,2
414430589,6820,79696896,0.0,3768,5,4.0,3.0,17,14,24,5,1
414603431,4107,154551296,0.0,745,7,3.5,5.0,4,7,37,0,3
414834813,3951,48323584,3.99,1911,39,4.0,4.5,9,20,37,5,1
414835676,5284,106427392,1.99,1393,33,4.5,4.5,4,1,40,5,16
415069562,5162,22515712,2.99,430,35,4.5,4.5,9,1,43,0,1
415138546,1807,18358272,1.99,193,40,4.5,4.0,4,1,38,5,1
415468221,1059,7100416,0.99,7,1,4.5,4.0,4,8,37,0,2
415606289,6721,107184128,0.0,84,0,4.5,0.0,4,18,37,5,2
415842508,6889,54815744,0.0,116,3,4.0,5.0,17,18,24,5,1
415850124,3858,65495040,2.99,4352,33,4.5,5.0,4,15,37,5,8
416048305,3148,142101504,0.0,6478,21,5.0,5.0,4,15,37,0,5
416457422,6545,78774272,0.0,248,1,3.0,1.0,4,8,38,0,2
416981420,623,425657344,4.99,3326,289,5.0,5.0,9,13,38,5,5
